subtype;EOVX;EOVY;LAT;LON;poid;id;risk;essential;work_type;work_capacity;work_minage;work_maxage;vis_type;vis_capacity;vis_minage;vis_maxage
művészeti iskola;734807;101873;46,25603;20,147331;109280;109280_1777;1;0;4;20;22;65;8;200;6;26
művészeti iskola;735717;102157;46,258469;20,159183;110162;110162_1778;1;0;4;20;22;65;8;200;6;26
művészeti iskola;734695;101075;46,248866;20,145733;110169;110169_1779;1;0;4;20;22;65;8;200;6;26
művészeti iskola;734305;101237;46,250373;20,140706;213958;213958_1780;1;0;4;20;22;65;8;200;6;26
művészeti iskola;737387;102768;46,263749;20,180954;213959;213959_1781;1;0;4;20;22;65;8;200;6;26
művészeti iskola;734519;100339;46,242268;20,143317;213962;213962_1782;1;0;4;20;22;65;8;200;6;26
művészeti iskola;736129;103222;46,267996;20,164723;213965;213965_1783;1;0;4;20;22;65;8;200;6;26
művészeti iskola;733902;100003;46,239323;20,135258;213966;213966_1784;1;0;4;20;22;65;8;200;6;26
művészeti iskola;733902;100003;46,239323;20,135258;213967;213967_1785;1;0;4;20;22;65;8;200;6;26
művészeti iskola;734494;101573;46,253371;20,143217;213970;213970_1786;1;0;4;20;22;65;8;200;6;26
művészeti iskola;735665;100545;46,243976;20,158212;213971;213971_1787;1;0;4;20;22;65;8;200;6;26
művészeti iskola;728920;103301;46,269594;20,071233;213972;213972_1788;1;0;4;20;22;65;8;200;6;26
művészeti iskola;732549;101612;46,253964;20,118004;213973;213973_1789;1;0;4;20;22;65;8;200;6;26
művészeti iskola;734398;102244;46,259419;20,142094;213975;213975_1790;1;0;4;20;22;65;8;200;6;26
művészeti iskola;733894;103147;46,267605;20,135721;213976;213976_1791;1;0;4;20;22;65;8;200;6;26
művészeti iskola;733894;103147;46,267605;20,135721;213977;213977_1792;1;0;4;20;22;65;8;200;6;26
művészeti iskola;734678;102182;46,258826;20,145714;213978;213978_1793;1;0;4;20;22;65;8;200;6;26
művészeti iskola;734678;102182;46,258826;20,145714;213979;213979_1794;1;0;4;20;22;65;8;200;6;26
művészeti iskola;734763;101817;46,255532;20,14675;213984;213984_1795;1;0;4;20;22;65;8;200;6;26
művészeti iskola;734763;101817;46,255532;20,14675;213985;213985_1796;1;0;4;20;22;65;8;200;6;26
művészeti iskola;735122;103911;46,274322;20,151789;213987;213987_1797;1;0;4;20;22;65;8;200;6;26
művészeti iskola;732141;99632;46,236204;20,112364;213991;213991_1798;1;0;4;20;22;65;8;200;6;26
művészeti iskola;735533;102253;46,259356;20,156815;213997;213997_1799;1;0;4;20;22;65;8;200;6;26
művészeti iskola;738710;97718;46,218151;20,19715;213999;213999_1800;1;0;4;20;22;65;8;200;6;26
művészeti iskola;738710;97718;46,218151;20,19715;214000;214000_1801;1;0;4;20;22;65;8;200;6;26
művészeti iskola;735909;103773;46,27298;20,161972;214001;214001_1802;1;0;4;20;22;65;8;200;6;26
nagybani piac;728311;104725;46,282474;20,063574;121284;121284_1803;1;1;4;200;18;65;8;3000;22;99
nagybani piac;729697;105861;46,292529;20,081751;187036;187036_1804;1;1;4;200;18;65;8;3000;22;99
Nemzeti Adó- és Vámhivatal;734815;101926;46,256506;20,147444;123;123_1805;1;0;4;1000;22;65;7;1000;22;65
Nemzeti Adó- és Vámhivatal;733938;101969;46,257003;20,136079;6536;6536_1806;1;0;4;1000;22;65;7;1000;22;65
Nemzeti Adó- és Vámhivatal;734695;101075;46,248866;20,145733;104843;104843_1807;1;0;4;1000;22;65;7;1000;22;65
Nemzeti Adó- és Vámhivatal;736221;102425;46,260815;20,165769;104845;104845_1808;1;0;4;1000;22;65;7;1000;22;65
Nemzeti Adó- és Vámhivatal;730980;104152;46,277003;20,098101;105191;105191_1809;1;0;4;1000;22;65;7;1000;22;65
Nemzeti Média- és Hírközlési Hatóság;735090;102464;46,26131;20,151109;59750;59750_1810;1;0;4;500;22;65;4;100;22;65
nőgyógyászati rendelő;734834;100777;46,246168;20,147481;64145;64145_1811;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;735080;102596;46,262499;20,151003;64557;64557_1812;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;734425;101212;46,250133;20,142257;114712;114712_1813;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;734608;100517;46,243858;20,144504;114699;114699_1814;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;735312;101869;46,25593;20,153878;148301;148301_1815;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;736830;100660;46,24486;20,173337;148313;148313_1816;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;734563;101448;46,252238;20,144089;148330;148330_1817;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;736775;100343;46,242016;20,172565;148344;148344_1818;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;734419;101690;46,254433;20,142266;148363;148363_1819;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;733111;101464;46,252564;20,125265;148420;148420_1820;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;734155;101492;46,252685;20,138807;148423;148423_1821;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;734134;101099;46,249153;20,138464;148451;148451_1822;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;735917;101385;46,251499;20,161634;148504;148504_1823;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;734626;100897;46,247274;20,144806;148506;148506_1824;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;737791;101377;46,251184;20,185931;148523;148523_1825;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;735160;101935;46,256543;20,151919;148539;148539_1826;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;733916;102322;46,260181;20,135858;148560;148560_1827;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;734644;100818;46,246561;20,145025;148570;148570_1828;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;735145;101840;46,25569;20,151708;178757;178757_1829;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;735805;102128;46,258197;20,160319;179087;179087_1830;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;735549;100859;46,246815;20,156766;178764;178764_1831;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;734184;100934;46,247662;20,139082;178785;178785_1832;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;736303;101258;46,250307;20,166616;178796;178796_1833;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;734592;101340;46,251263;20,144446;178799;178799_1834;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;736607;101106;46,248901;20,170529;220750;220750_1835;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;736491;100450;46,243015;20,168903;220753;220753_1836;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;735312;101748;46,254842;20,153856;220771;220771_1837;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;735435;101929;46,256454;20,155484;221323;221323_1838;1;1;4;5;24;65;8;30;14;99
nőgyógyászati rendelő;736207;102140;46,258253;20,165534;221631;221631_1839;1;1;4;5;24;65;8;30;14;99
nyelviskola;734604;102002;46,257216;20,144722;219252;219252_1840;1;0;4;20;22;65;8;200;14;65
nyomtatási és fénymásolási szolgáltatás;734300;101819;46,255608;20,140746;75151;75151_1841;1;0;4;5;18;65;7;300;14;99
nyomtatási és fénymásolási szolgáltatás;733915;101443;46,252274;20,135686;75152;75152_1842;1;0;4;5;18;65;7;300;14;99
nyomtatási és fénymásolási szolgáltatás;734387;100985;46,248096;20,141723;114707;114707_1843;1;0;4;5;18;65;7;300;14;99
nyomtatási és fénymásolási szolgáltatás;734323;101013;46,248355;20,140899;210532;210532_1844;1;0;4;5;18;65;7;300;14;99
nyomtatási és fénymásolási szolgáltatás;734611;101427;46,252043;20,144708;210533;210533_1845;1;0;4;5;18;65;7;300;14;99
Nyugdíjbiztosítási Igazgatóság;736479;100838;46,246507;20,168819;15784;15784_1846;1;0;4;500;22;65;8;200;50;99
optikai, látszerészeti szaküzlet;734433;100808;46,246498;20,142288;17186;17186_1847;1;0;4;10;18;65;7;200;14;99
optikai, látszerészeti szaküzlet;734592;101340;46,251263;20,144446;114717;114717_1848;1;0;4;10;18;65;7;200;14;99
optikai, látszerészeti szaküzlet;734740;101266;46,250579;20,146351;148491;148491_1849;1;0;4;10;18;65;7;200;14;99
optikai, látszerészeti szaküzlet;735008;101310;46,25094;20,149834;148455;148455_1850;1;0;4;10;18;65;7;200;14;99
optikai, látszerészeti szaküzlet;734561;101692;46,254433;20,144108;148253;148253_1851;1;0;4;10;18;65;7;200;14;99
optikai, látszerészeti szaküzlet;734557;100538;46,244053;20,143846;148274;148274_1852;1;0;4;10;18;65;7;200;14;99
optikai, látszerészeti szaküzlet;734583;101425;46,252029;20,144344;148332;148332_1853;1;0;4;10;18;65;7;200;14;99
optikai, látszerészeti szaküzlet;734695;101075;46,248866;20,145733;148360;148360_1854;1;0;4;10;18;65;7;200;14;99
optikai, látszerészeti szaküzlet;734739;101310;46,250975;20,146346;148388;148388_1855;1;0;4;10;18;65;7;200;14;99
optikai, látszerészeti szaküzlet;735089;101722;46,254636;20,15096;148498;148498_1856;1;0;4;10;18;65;7;200;14;99
optikai, látszerészeti szaküzlet;733945;101732;46,25487;20,136127;148563;148563_1857;1;0;4;10;18;65;7;200;14;99
optikai, látszerészeti szaküzlet;734755;101273;46,25064;20,146547;56419;56419_1858;1;0;4;10;18;65;7;200;14;99
optikai, látszerészeti szaküzlet;734883;101385;46,251631;20,148227;56420;56420_1859;1;0;4;10;18;65;7;200;14;99
optikai, látszerészeti szaküzlet;734710;101554;46,253173;20,146015;56421;56421_1860;1;0;4;10;18;65;7;200;14;99
optikai, látszerészeti szaküzlet;732707;100465;46,243627;20,119849;148496;148496_1861;1;0;4;10;18;65;7;200;14;99
optikai, látszerészeti szaküzlet;734177;101655;46,254149;20,139122;148009;148009_1862;1;0;4;10;18;65;7;200;14;99
optikai, látszerészeti szaküzlet;734177;101655;46,254149;20,139122;181161;181161_1863;1;0;4;10;18;65;7;200;14;99
optikai, látszerészeti szaküzlet;731446;103956;46,275183;20,104112;216676;216676_1864;1;0;4;10;18;65;7;200;14;99
óra, ékszer;734119;103231;46,268332;20,138655;66563;66563_1865;1;0;4;5;18;65;7;30;22;99
óra, ékszer;734119;103231;46,268332;20,138655;66548;66548_1866;1;0;4;5;18;65;7;30;22;99
óra, ékszer;734177;101655;46,254149;20,139122;181820;181820_1867;1;0;4;5;18;65;7;30;22;99
óra, ékszer;734177;101655;46,254149;20,139122;181848;181848_1868;1;0;4;5;18;65;7;30;22;99
óra, ékszer;734914;101903;46,256286;20,148724;181850;181850_1869;1;0;4;5;18;65;7;30;22;99
óra, ékszer;736393;100903;46,247102;20,167717;182169;182169_1870;1;0;4;5;18;65;7;30;22;99
óra, ékszer;734785;101345;46,251284;20,146949;207892;207892_1871;1;0;4;5;18;65;7;30;22;99
óra, ékszer;734177;101655;46,254149;20,139122;207904;207904_1872;1;0;4;5;18;65;7;30;22;99
óra, ékszer;736775;99668;46,235944;20,172439;215133;215133_1873;1;0;4;5;18;65;7;30;22;99
óra, ékszer;734177;101655;46,254149;20,139122;147991;147991_1874;1;0;4;5;18;65;7;30;22;99
Országos Közoktatási Értékelési és Vizsgaközpont;734747;102029;46,257441;20,146581;70287;70287_1875;1;0;4;50;22;65;8;20;22;65
Országos Orvosszakértői Intézet;733972;102464;46,261451;20,13661;64714;64714_1876;1;0;4;200;22;65;4;50;22;99
orvosi és gyógyszerészeti termék;734692;102637;46,262917;20,145979;114619;114619_1877;1;1;4;10;18;65;7;200;50;99
orvosi és gyógyszerészeti termék;734107;101769;46,255183;20,138235;137179;137179_1878;1;1;4;10;18;65;7;200;50;99
orvosi és gyógyszerészeti termék;734698;100965;46,247876;20,145752;137487;137487_1879;1;1;4;10;18;65;7;200;50;99
orvosi és gyógyszerészeti termék;735052;101350;46,251295;20,150412;148482;148482_1880;1;1;4;10;18;65;7;200;50;99
orvosi és gyógyszerészeti termék;734714;101704;46,254522;20,146094;148243;148243_1881;1;1;4;10;18;65;7;200;50;99
orvosi és gyógyszerészeti termék;736661;102171;46,25851545;20,17149634;148307;148307_1882;1;1;4;10;18;65;7;200;50;99
orvosi és gyógyszerészeti termék;734695;101075;46,248866;20,145733;148361;148361_1883;1;1;4;10;18;65;7;200;50;99
orvosi és gyógyszerészeti termék;734719;102180;46,258803;20,146245;148427;148427_1884;1;1;4;10;18;65;7;200;50;99
orvosi és gyógyszerészeti termék;734751;100589;46,244488;20,146371;148549;148549_1885;1;1;4;10;18;65;7;200;50;99
orvosi és gyógyszerészeti termék;734574;100925;46,247532;20,144137;148574;148574_1886;1;1;4;10;18;65;7;200;50;99
orvosi és gyógyszerészeti termék;734630;101530;46,252967;20,144973;179449;179449_1887;1;1;4;10;18;65;7;200;50;99
orvosi és gyógyszerészeti termék;735145;101840;46,25569;20,151708;210450;210450_1888;1;1;4;10;18;65;7;200;50;99
orvosi és gyógyszerészeti termék;734879;101186;46,249841;20,148139;210452;210452_1889;1;1;4;10;18;65;7;200;50;99
orvosi és gyógyszerészeti termék;734914;101903;46,256286;20,148724;210453;210453_1890;1;1;4;10;18;65;7;200;50;99
orvosi és gyógyszerészeti termék;734555;100509;46,243793;20,143815;218216;218216_1891;1;1;4;10;18;65;7;200;50;99
orvosi és gyógyszerészeti termék;734946;102487;46,26157734;20,14931407;221107;221107_1892;1;1;4;10;18;65;7;200;50;99
orvosi és gyógyszerészeti termék;735067;101851;46,255799;20,150698;221108;221108_1893;1;1;4;10;18;65;7;200;50;99
pálinkaház;734849;101204;46,250007;20,147753;114490;114490_1894;1;0;4;5;24;65;8;100;14;99
panzió, fogadó;734117;99638;46,236013;20,137979;9779;9779_1895;1;0;4;5;24;65;2;50;0;99
panzió, fogadó;737533;107732;46,308381;20,183783;9781;9781_1896;1;0;4;5;24;65;2;50;0;99
panzió, fogadó;728953;107044;46,303259;20,072298;9854;9854_1897;1;0;4;5;24;65;2;50;0;99
panzió, fogadó;734503;101433;46,252111;20,143309;13819;13819_1898;1;0;4;5;24;65;2;50;0;99
panzió, fogadó;732352;96188;46,2052;20,11449;76635;76635_1899;1;0;4;5;24;65;2;50;0;99
panzió, fogadó;735972;102109;46,258005;20,162481;76940;76940_1900;1;0;4;5;24;65;2;50;0;99
panzió, fogadó;734450;100247;46,241449;20,142406;93852;93852_1901;1;0;4;5;24;65;2;50;0;99
panzió, fogadó;734139;100364;46,242541;20,138396;114602;114602_1902;1;0;4;5;24;65;2;50;0;99
panzió, fogadó;734686;102497;46,261658;20,145875;167350;167350_1903;1;0;4;5;24;65;2;50;0;99
panzió, fogadó;737462;99628;46,235495;20,181337;189691;189691_1904;1;0;4;5;24;65;2;50;0;99
panzió, fogadó;735819;101338;46,251089;20,160355;189699;189699_1905;1;0;4;5;24;65;2;50;0;99
panzió, fogadó;733831;100068;46,239917;20,134349;189971;189971_1906;1;0;4;5;24;65;2;50;0;99
panzió, fogadó;734220;103037;46,266574;20,13993;190021;190021_1907;1;0;4;5;24;65;2;50;0;99
panzió, fogadó;734359;100609;46,244717;20,141292;190073;190073_1908;1;0;4;5;24;65;2;50;0;99
panzió, fogadó;734767;100179;46,240798;20,146503;190077;190077_1909;1;0;4;5;24;65;2;50;0;99
panzió, fogadó;733430;100924;46,247667;20,129304;190079;190079_1910;1;0;4;5;24;65;2;50;0;99
panzió, fogadó;733873;100454;46,243384;20,134963;190083;190083_1911;1;0;4;5;24;65;2;50;0;99
panzió, fogadó;735739;102028;46,257306;20,159445;190091;190091_1912;1;0;4;5;24;65;2;50;0;99
panzió, fogadó;734054;100835;46,246788;20,137379;190121;190121_1913;1;0;4;5;24;65;2;50;0;99
papír és írószer;734177;101655;46,254149;20,139122;147995;147995_1914;1;0;4;10;18;65;7;300;14;99
papír és írószer;734683;101456;46,252295;20,145647;205846;205846_1915;1;0;4;10;18;65;7;300;14;99
papír és írószer;734177;101655;46,254149;20,139122;217930;217930_1916;1;0;4;10;18;65;7;300;14;99
parkoló;735649;101072;46,248718;20,158102;185186;185186_1917;1;1;4;3;18;65;1;200;22;65
parkoló;733342;102952;46,265919;20,128527;185187;185187_1918;1;1;4;3;18;65;1;200;22;65
parkolóház, mélygarázs;734177;101655;46,254149;20,139122;184995;184995_1919;1;1;4;3;22;65;7;100;22;65
parkolóház, mélygarázs;733359;103025;46,266574;20,12876;185029;185029_1920;1;1;4;3;22;65;7;100;22;65
pedagógiai szakszolgálat;735278;103443;46,270092;20,153726;41451;41451_1921;1;0;4;20;22;65;8;100;0;18
pedagógiai szakszolgálat;734152;100777;46,246254;20,138639;43704;43704_1922;1;0;4;20;22;65;8;100;0;18
pedagógiai szakszolgálat;735909;103773;46,27298;20,161972;109412;109412_1923;1;0;4;20;22;65;8;100;0;18
pedagógiai szakszolgálat;736222;103694;46,272229;20,166017;213994;213994_1924;1;0;4;20;22;65;8;100;0;18
pedagógiai szakszolgálat;733599;100853;46,247007;20,131483;213996;213996_1925;1;0;4;20;22;65;8;100;0;18
pedikűr;736775;99668;46,235944;20,172439;215122;215122_1926;1;0;4;10;18;65;8;50;14;49
pékség, sütöde;734887;101890;46,256173;20,148371;162739;162739_1927;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;734884;101499;46,252656;20,148261;169142;169142_1928;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;734177;101655;46,254149;20,139122;147973;147973_1929;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;734177;101655;46,254149;20,139122;181201;181201_1930;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;734769;101028;46,248434;20,146684;181268;181268_1931;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;733606;101502;46,252844;20,13169;181269;181269_1932;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;738660;98002;46,220712;20,196556;181406;181406_1933;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;736274;103099;46,266871;20,166581;181407;181407_1934;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;734140;102024;46,257472;20,138709;181408;181408_1935;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;735088;102999;46,266123;20,151181;181331;181331_1936;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;737469;100388;46,242331;20,18157;181332;181332_1937;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;736424;103058;46,266483;20,168519;181333;181333_1938;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;734140;102024;46,257472;20,138709;181334;181334_1939;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;734414;101880;46,256143;20,142236;181335;181335_1940;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;735025;101323;46,251055;20,150057;181336;181336_1941;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;734672;100900;46,247295;20,145403;181337;181337_1942;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;734592;101340;46,251263;20,144446;181338;181338_1943;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;728386;103795;46,2741;20,06439;181339;181339_1944;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;736052;103483;46,270353;20,163773;181340;181340_1945;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;734502;101725;46,254737;20,143349;212343;212343_1946;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;734164;101382;46,251695;20,138904;212344;212344_1947;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;734758;102842;46,264752;20,146872;212345;212345_1948;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;734360;102000;46,257229;20,141557;181356;181356_1949;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;734140;102024;46,257472;20,138709;181357;181357_1950;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;735659;101036;46,248393;20,158225;181358;181358_1951;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;733945;101732;46,25487;20,136127;181353;181353_1952;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;736280;103180;46,267599;20,166674;181354;181354_1953;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;732306;99749;46,237236;20,114523;181355;181355_1954;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;732247;99867;46,238305;20,113779;181413;181413_1955;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;735089;103421;46,269919;20,151271;212360;212360_1956;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;728300;103860;46,274695;20,063286;212361;212361_1957;1;1;4;10;18;65;7;1000;14;99
pékség, sütöde;733855;103208;46,268158;20,135227;212362;212362_1958;1;1;4;10;18;65;7;1000;14;99
pénzváltó;734732;101619;46,253755;20,146312;176564;176564_1959;1;0;4;5;22;65;7;200;14;99
pénzváltó;734695;101075;46,248866;20,145733;176578;176578_1960;1;0;4;5;22;65;7;200;14;99
pénzváltó;734785;101345;46,251284;20,146949;115078;115078_1961;1;0;4;5;22;65;7;200;14;99
pénzváltó;734654;101587;46,253477;20,145295;115089;115089_1962;1;0;4;5;22;65;7;200;14;99
pénzváltó;731635;103699;46,272849;20,106519;56936;56936_1963;1;0;4;5;22;65;7;200;14;99
pénzváltó;731271;103856;46,274305;20,101824;56937;56937_1964;1;0;4;5;22;65;7;200;14;99
pénzváltó;733359;103025;46,266574;20,12876;56940;56940_1965;1;0;4;5;22;65;7;200;14;99
pénzváltó;734119;103231;46,268332;20,138655;56941;56941_1966;1;0;4;5;22;65;7;200;14;99
pénzváltó;732707;100465;46,243627;20,119849;114476;114476_1967;1;0;4;5;22;65;7;200;14;99
pénzváltó;734177;101655;46,254149;20,139122;147977;147977_1968;1;0;4;5;22;65;7;200;14;99
pénzváltó;729697;105861;46,292529;20,081751;212467;212467_1969;1;0;4;5;22;65;7;200;14;99
pénzváltó;731446;103956;46,275183;20,104112;176709;176709_1970;1;0;4;5;22;65;7;200;14;99
pénzváltó;734795;101412;46,251885;20,147091;114493;114493_1971;1;0;4;5;22;65;7;200;14;99
pénzváltó;734687;101633;46,253886;20,145731;176592;176592_1972;1;0;4;5;22;65;7;200;14;99
pénzváltó;732707;100465;46,243627;20,119849;176724;176724_1973;1;0;4;5;22;65;7;200;14;99
piac, vásárcsarnok;733281;100541;46,24424;20,127304;121265;121265_1974;1;1;4;200;18;65;8;6000;22;99
